Property_ID,Owner_Name,Mailing_Address,Property_Address,Match_Reason
702044,AMH 2015-2 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,12304 LAGUARDIA LN 78617,Keyword: AMH 2015
702071,AMH 2015-2 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,12404 CIELO GRANDE ST 78617,Keyword: AMH 2015
702098,AMERICAN HOMES 4 RENT LP,STE 200-AM 280 PILOT RD LAS VEGAS NV 891193532,12708 SKY HARBOR DR 78617,Keyword: AMERICAN HOMES 4 RENT
702245,AMERICAN HOMES 4 RENT PROPERTIES TWO LLC,280 PILOT RD STE 200-AM LAS VEGAS NV 891193532,3302 WICKHAM LN 78725,Keyword: AMERICAN HOMES 4 RENT
702286,ARP 2014-1 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,3109 WICKHAM LN 78725,HQ Zip: 91302 (CA)
707108,JOSHUA PROPERTIES LTD,PO BOX 789 ROUND ROCK TX 786800789,15806 WINDERMERE DR 78660,Cluster: 17 entities at this mailing address
708066,ZEKELMAN PROPERTY IV LLC,227 W MONROE ST STE 2600 CHICAGO IL 606065082,ABS 60 SUR 40 BUCKMAN O ACR 2.6875,HQ Zip: 60606 (IL)
708079,ZEKELMAN PROPERTY IV LLC,227 W MONROE ST STE 2600 CHICAGO IL 606065082,ABS 60 SUR 40 BUCKMAN O ACR 1.8170,HQ Zip: 60606 (IL)
708082,ZEKELMAN PROPERTY III LLC,227 W MONROE ST 26TH FLOOR CHICAGO IL USA 606065055,ABS 60 SUR 40 BUCKMAN O ACR 1.9651,HQ Zip: 60606 (IL)
709865,MIDDLE FISKVILLE RD LLC,2300 N FIELD ST STE 2000 DALLAS TX 752012478,6200 MIDDLE FISKVILLE RD 78752,HQ Zip: 75201 (TX)
710008,MRG ATX HOLDINGS LLC,% HYATT HOTELS CORPORATION 150 N RIVERSIDE PLZ ATTN: GENERAL COUNSEL CHICAGO IL 606061598,ABS 2190 SUR 101 CODY M ACR 168.8330 [1-D-1W-HB604],HQ Zip: 60606 (IL)
710446,PROGRESS RESIDENTIAL BORROWER 19 LLC,PO BOX 4090 SCOTTSDALE AZ 852614090,12320 JAMIE DR 78653,Keyword: PROGRESS RESIDENTIAL
710467,AMERICAN HOMES 4 RENT LP,STE 200-AM 280 PILOT RD LAS VEGAS NV 891193532,14404 JOY LEE LN 78653,Keyword: AMERICAN HOMES 4 RENT
711141,AMERICAN HOMES 4 RENT PROPERTIES EIGHT LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,12748 ST MARY DR 78653,Keyword: AMERICAN HOMES 4 RENT
711178,AMERICAN HOMES 4 RENT,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,12753 ST MARY DR 78653,Keyword: AMERICAN HOMES 4 RENT
713508,STRATUS PROPERTIES OPERATING COMPANY LP,212 LAVACA ST STE 300 AUSTIN TX 787013955,ABS 104 SUR 52 BOND H ACR 1.5076,Cluster: 10 entities at this mailing address
713601,AMERICAN HOMES 4 RENT,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,12612 WAYNESPUR LN 78621,Keyword: AMERICAN HOMES 4 RENT
714327,AMH 2015-2 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,5209 BANTOM WOODS BND 78724,Keyword: AMH 2015
714426,AMH 2015-2 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,9008 SUN SHOWER BND 78724,Keyword: AMH 2015
715351,SANTOS FAMILY TRUST,1201 N CREEK CT ALPHARETTA GA 300092343,3018 1 ST 319 78704,HQ Zip: 30009 (GA)
718155,HPA TEXAS SUB 2016-2 LLC,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995,2508 GRAND MISSION WAY 78660,HQ Zip: 60606 (IL)
718390,AMH 2014-2 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,18505 SANDY BOTTOM DR 78660,Keyword: AMH 2014
718672,RS XII AUSTIN OWNER 1 LP,717 N HARWOOD ST STE 2800 DALLAS TX 752016525,10316 CAMEO LN AUSTIN 78747,HQ Zip: 75201 (TX)
718697,RS XII DALLAS OWNER 1 LP,717 N HARWOOD ST STE 2800 DALLAS TX 752016525,5608 KLEBERG TRL 78747,HQ Zip: 75201 (TX)
718905,AMERICAN HOMES 4 RENT,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,504 RED TAILS DR 78725,Keyword: AMERICAN HOMES 4 RENT
718927,AMERICAN HOMES 4 RENT,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,15003 NORDYKE LN 78725,Keyword: AMERICAN HOMES 4 RENT
719893,AH4R I TX LLC,30601 AGOURA HILLS STE 200 AGOURA HILLS CA 913012148,12008 PLAINS VALLEY DR 78617,Keyword: AH4R
719964,AMERICAN HOMES 4 RENT PROPERTIES EIGHT LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,6708 CAMPINA XING 78617,Keyword: AMERICAN HOMES 4 RENT
720312,AMH 2015-2 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,12228 PALOMA BLANCA WAY 78617,Keyword: AMH 2015
720374,AMERICAN HOMES 4 RENT PROPERTIES EIGHT LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,12313 PALOMA BLANCA WAY 78617,Keyword: AMERICAN HOMES 4 RENT
720392,AMERICAN HOMES 4 RENT PROPERTIES TWO LLC,280 PILOT RD STE 200-AM LAS VEGAS NV 891193532,12509 PALOMA BLANCA WAY 78617,Keyword: AMERICAN HOMES 4 RENT
720873,AMH 2015-2 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,12905 WEDDING DR 78653,Keyword: AMH 2015
724465,SPRINKLE CUTOFF HOLDINGS LLC,26 MILTON AVE ALPHARETTA GA 300091590,11126 SPRINKLE CUTOFF RD 78754,HQ Zip: 30009 (GA)
724585,MONROE STREET TRUST,3225 MCLEOD DR STE 100 LAS VEGAS NV 891212257,1101 MONROE ST 78704,Cluster: 20 entities at this mailing address
726117,DAVIS LLC,5103 INDIGO ST HOUSTON TX 770961413,603 DAVIS ST 1410 78701,Cluster: 11 entities at this mailing address
727132,RIGHT FOOT LLC-2917 P ST-A PROTECTED SERIES,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257,2917 PEARL ST A2 78705,Cluster: 60 entities at this mailing address
727380,ITS AUSTIN LP,% INTOWN SUITES 980 HAMMOND DR STE 500 ATLANTA GA 303288186,7808 CLOCK TOWER DR 78753,HQ Zip: 30328 (GA)
727840,RICE CAPITAL LLC SERIES 3,PO BOX 488 AUSTIN TX 787670488,18320 ROCK SAGE CV 78621,Cluster: 12 entities at this mailing address
728153,SAM BUILDERS LLC,8100 SHOAL CREEK BLVD AUSTIN TX 787578041,12312 CEDAR BEND CV 78758,Cluster: 19 entities at this mailing address
728187,AMH 2014-1 BORROWER LLC,30601 AGOURA RD STE 200 AGOURA HILLS CA 913012148,18409 DRY BROOK LOOP PFLUGERVILLE 78660,Keyword: AMH 2014
729628,MAGNOLIA RIDGE TRUST,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257,8001 MAGNOLIA RIDGE CV AUSTIN 78738,Cluster: 60 entities at this mailing address
729744,AMH 2014-2 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,13621 PINE ARBOR TRL 78653,Keyword: AMH 2014
729887,AMH 2015-2 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,12904 DWIGHT EISENHOWER ST MANOR 78653,Keyword: AMH 2015
729941,AMH 2014-1 BORROWER LLC,30601 AGOURA RD STE 200 AGOURA HILLS CA 913012148,13605 JAMES GARFIELD ST 78653,Keyword: AMH 2014
730153,ARP 2014-1 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,11028 LIBERTY FARMS DR AUSTIN 78754,HQ Zip: 91302 (CA)
731141,MMIP ASHTON AUSTIN OWNER LLC,2121 N PEARL ST STE 250 DALLAS TX 752012492,101 COLORADO ST 78701,HQ Zip: 75201 (TX)
731572,AMERICAN HOMES 4 RENT,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,7304 DERBY DOWNS DR 78747,Keyword: AMERICAN HOMES 4 RENT
732628,AMH 2015-1 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,13029 DATE PALM TRL ELGIN 78621,Keyword: AMH 2015
733204,BR 138 METRIC LLC,401 N RAILROAD AVE PFLUGERVILLE TX 786602784,12166 METRIC BLVD 138 78758,Cluster: 20 entities at this mailing address
733205,BR 139 METRIC LLC,401 N RAILROAD AVE PFLUGERVILLE TX 786602784,12166 METRIC BLVD 139 78758,Cluster: 20 entities at this mailing address
734008,SER TEXAS LLC,120 S RIVERSIDE PLAZA STE 2000 CHICAGO IL 606066995,18724 LEIGH LN 78660,HQ Zip: 60606 (IL)
734063,KEELI LLC,3225 MCLEOD DR STE 100 LAS VEGAS NV 891212257,18833 KEELI LN 78660,Cluster: 20 entities at this mailing address
734537,AMERICAN HOMES 4 RENT,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,3328 AUTUMN BAY DR AUSTIN 78744,Keyword: AMERICAN HOMES 4 RENT
735138,GAB PARTNERS INC,2623 JONES RD AUSTIN TX 787452640,12800 PEARCE LN 78617,Cluster: 10 entities at this mailing address
735224,FIG RE HOLDINGS LLC-601B,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257,601 BRUSHY ST 301 78702,Cluster: 60 entities at this mailing address
736327,RAMIREZ LANE LP,500 W 5TH ST STE 700 AUSTIN TX 787013833,ABS 24 DELVALLE S ACR 30.9400,Cluster: 14 entities at this mailing address
736671,HP TEXAS I LLC,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995,19521 BRUE ST 78660,HQ Zip: 60606 (IL)
737272,AMH 2015-1 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,18413 LITTLE SKY DR 78653,Keyword: AMH 2015
737351,RS XII AUSTIN OWNER 1 LP,717 N HARWOOD ST STE 2800 DALLAS TX 752016525,17813 GOLDEN VALLEY DR MANOR 78653,HQ Zip: 75201 (TX)
737382,AMH 2015-2 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,18121 BELFRY PASS MANOR 78653,Keyword: AMH 2015
737754,TEXAS SHIBA LLC,3225 MCLEOD DR STE 100 LAS VEGAS NV 891212257,12204 PECANGATE WAY 78653,Cluster: 20 entities at this mailing address
737766,AMH 2014-2 BORROWER LLC,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,12044 PECANGATE WAY 78653,Keyword: AMH 2014
739472,BRAZOS ESTABLISHMENT LLC,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257,800 BRAZOS ST 810 78701,Cluster: 60 entities at this mailing address
739505,BRAZOS SUCCESSION LLC,3225 MCLEOD DR STE 100 LAS VEGAS NV 891212257,800 BRAZOS ST 1110 78701,Cluster: 20 entities at this mailing address
739853,BOBUM II LLC,2613 THOMAS AVE DALLAS TX 752042638,303 11 ST 401 78701,HQ Zip: 75204 (TX)
739855,BOBUM II LLC,2613 THOMAS AVE DALLAS TX 752042638,303 11 ST 405B 78701,HQ Zip: 75204 (TX)
740537,CSHV HCG RETAIL LLC,% INVESCO ADVISERS INC 2001 ROSS AVE #3400 DALLAS TX 752012966,12514 STATE HY 71 78746,HQ Zip: 75201 (TX)
740538,CSHV HCG RETAIL LLC,% INVESCO ADVISERS INC 2001 ROSS AVE #3400 DALLAS TX 752012966,12528 STATE HY 71 78738,HQ Zip: 75201 (TX)
740539,CSHV HCG RETAIL LLC,% INVESCO ADVISERS INC 2001 ROSS AVE #3400 DALLAS TX 752012966,"LOT 13 BLK A HILL COUNTRY GALLERIA AMENDED PLAT OF LTS 1-3,6-8&10-26 BLK A,LTS 1-3&6-8 BLK B & LOT B",HQ Zip: 75201 (TX)
740541,CSHV HCG RETAIL LLC,% INVESCO ADVISERS INC 2001 ROSS AVE #3400 DALLAS TX 752012966,12301 BEE CAVE PKWY 78738,HQ Zip: 75201 (TX)
740542,CSHV HCG RETAIL LLC,% INVESCO ADVISERS INC 2001 ROSS AVE #3400 DALLAS TX 752012966,12201 GALLERIA PARKWAY 78738,HQ Zip: 75201 (TX)
740546,CSHV HCG RETAIL LLC,% INVESCO ADVISERS INC 2001 ROSS AVE #3400 DALLAS TX 752012966,12713 GALLERIA CIR 78738,HQ Zip: 75201 (TX)
740548,CSHV HCG RETAIL LLC,% INVESCO ADVISERS INC 2001 ROSS AVE #3400 DALLAS TX 752012966,12801 STATE HY 71 78723,HQ Zip: 75201 (TX)
740549,CSHV HCG RETAIL LLC,% INVESCO ADVISERS INC 2001 ROSS AVE #3400 DALLAS TX 752012966,12913 STATE HY 71 78738,HQ Zip: 75201 (TX)
740552,CSHV HCG OFFICE LLC,2001 ROSS AVE #3400 % INVESCO ADVISER INC DALLAS TX 752012966,13501 GALLERIA CI 78738,HQ Zip: 75201 (TX)
740559,CSHV HCG OFFICE LLC,2001 ROSS AVE #3400 % INVESCO ADVISER INC DALLAS TX 752012966,12813 GALLERIA PARKWAY 78738,HQ Zip: 75201 (TX)
746273,WOODBURY DR LLC,609A WOOD ST AUSTIN TX 787035417,154 1/2 BEN WHITE BLVD,Cluster: 25 entities at this mailing address
747506,LITTLE BIT COUNTRY II LP,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265",10804 MC ANGUS RD 10 78617,Cluster: 19 entities at this mailing address
747509,LITTLE BIT COUNTRY II LP,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265",10902 MC ANGUS RD 17 78617,Cluster: 19 entities at this mailing address
748859,SPRINGDALE EAST OWNER LLC,PO BOX 40127 AUSTIN TX 787040003,4821 7 ST 78702,Cluster: 10 entities at this mailing address
749185,HPA TEXAS SUB 2017-1 ML LLC,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995,12320 MONTCLAIR BND 78732,HQ Zip: 60606 (IL)
749382,HSRE VILLAGE AT THE TRIANGLE LP,% HARRISON ST REAL EST CAP LLC 444 W LAKE ST STE 2100 CHICAGO IL 606060069,4517 TRIANGLE AVE 78751,HQ Zip: 60606 (IL)
749577,THREE AIRSIDERS LLC,PO BOX 304 DRIFTWOOD TX 786190304,6406 SANDSHOF DR 78724,Cluster: 28 entities at this mailing address
750140,BINGHAMTON STAR LLC,PO BOX 8127 ROUND ROCK TX 786838127,2606 PECAN ST 78660,Cluster: 22 entities at this mailing address
751720,MEGATEL HOMES II LLC,2101 CEDAR SPRINGS RD STE 700 DALLAS TX 752011504,LOT 4 BLK B RESERVE AT SOUTHPARK MEADOWS PHS 1A THE (GREENBELT),HQ Zip: 75201 (TX)
752501,PROGRESS RESIDENTIAL BORROWER 19 LLC,PO BOX 4090 SCOTTSDALE AZ 852614090,9117 INDIGO SKY DR AUSTIN 78724,Keyword: PROGRESS RESIDENTIAL
752592,AMERICAN HOMES 4 RENT,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,5813 BERRYLINE WAY 78724,Keyword: AMERICAN HOMES 4 RENT
753265,GATEWAY MCKENZIE INC,% HEITMAN 110 N WACKER DR STE 4000 CHICAGO IL 606061511,3201 ESPERANZA XING 78758,HQ Zip: 60606 (IL)
754338,AH4R I TX LLC,30601 AGOURA HILLS STE 200 AGOURA HILLS CA 913012148,20204 MERLIN FALCON TRL 78660,Keyword: AH4R
755054,BR 13705 THERMAL LLC,401 N RAILROAD AVE PFLUGERVILLE TX 786602784,13705 THERMAL DR 78728,Cluster: 20 entities at this mailing address
755103,TCHFC HOWARD LANE LAND LLC,700 LAVACA ST STE 1560 AUSTIN TX 787010011,1.5410 AC OF LOT A M & J ADDN SEC 3,Cluster: 11 entities at this mailing address
755463,RUBY LLC,3839 BEE CAVES RD STE 200 WEST LAKE HILLS TX 787466400,5603 1 ST 78745,Cluster: 18 entities at this mailing address
755469,TCHFC CYPRESS CREEK LAND LLC,700 LAVACA ST STE 1560 AUSTIN TX 787010011,STONEY RIDGE C-4 BLK A LOT 1,Cluster: 11 entities at this mailing address
756229,AMH TX PROPERTIES LP,23975 PARK SORRENTO STE 300 CALABASAS CA 913024012,13329 HIGH SIERRA ST 78653,Keyword: AMH TX PROPERTIES
756534,A SEBASTIAN BEND LLC,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257,809 SEBASTIAN BND A 78660,Cluster: 60 entities at this mailing address
758515,AMERICAN HOMES 4 RENT PROPERTIES TWO LLC,280 PILOT RD STE 200-AM LAS VEGAS NV 891193532,6700 PLAINS CREST DR DEL VALLE 78617,Keyword: AMERICAN HOMES 4 RENT
758561,RICE CAPITAL LLC -SERIES 20,PO BOX 488 AUSTIN TX 787670488,6817 PLAINS CREST DR 78617,Cluster: 12 entities at this mailing address
759435,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 510 78734,HQ Zip: 75204 (TX)
759436,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 512 78734,HQ Zip: 75204 (TX)
759437,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 514 78734,HQ Zip: 75204 (TX)
759438,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 516 78734,HQ Zip: 75204 (TX)
759439,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 518 78734,HQ Zip: 75204 (TX)
759440,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 521 78734,HQ Zip: 75204 (TX)
759441,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 523 78734,HQ Zip: 75204 (TX)
759442,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 525 78734,HQ Zip: 75204 (TX)
759443,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 527 78734,HQ Zip: 75204 (TX)
759444,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 529 78734,HQ Zip: 75204 (TX)
759445,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 610 78734,HQ Zip: 75204 (TX)
759446,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 612 78734,HQ Zip: 75204 (TX)
759447,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 614 78734,HQ Zip: 75204 (TX)
759448,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 616 78734,HQ Zip: 75204 (TX)
759449,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 618 78734,HQ Zip: 75204 (TX)
759450,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 621 78734,HQ Zip: 75204 (TX)
759451,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 623 78734,HQ Zip: 75204 (TX)
759452,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 625 78734,HQ Zip: 75204 (TX)
759453,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 627 78734,HQ Zip: 75204 (TX)
759454,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 629 78734,HQ Zip: 75204 (TX)
759455,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 710 78734,HQ Zip: 75204 (TX)
759456,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 712 78734,HQ Zip: 75204 (TX)
759457,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 714 78734,HQ Zip: 75204 (TX)
759458,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 716 78734,HQ Zip: 75204 (TX)
759459,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 718 78734,HQ Zip: 75204 (TX)
759460,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 721 78734,HQ Zip: 75204 (TX)
759461,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 723 78734,HQ Zip: 75204 (TX)
759462,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 725 78734,HQ Zip: 75204 (TX)
759463,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 727 78734,HQ Zip: 75204 (TX)
759464,LLC,2807 ALLEN ST #388 DALLAS TX 752041031,216 MARINA VILLAGE CV 729 78734,HQ Zip: 75204 (TX)
759891,STRATUS PROPERTIES OPERATING COMPANY LP,212 LAVACA ST STE 300 AUSTIN TX 787013955,8401 PARISMINA LN 78735,Cluster: 10 entities at this mailing address
760593,CSHV HCG RETAIL LLC,% INVESCO ADVISERS INC 2001 ROSS AVE #3400 DALLAS TX 752012966,"LOT 25 BLK A HILL COUNTRY GALLERIA AMENDED PLAT OF LTS 1-3,6-8&10-26 BLK A,LTS 1-3&6-8 BLK B & LOT B",HQ Zip: 75201 (TX)
763950,SUNNY DELIGHT PVILLE LLC,3225 MCLEOD DR STE 100 LAS VEGAS NV 891212257,18913 PENCIL CACTUS DR PFLUGERVILLE 78660,Cluster: 20 entities at this mailing address
767840,ROCKY RIDGE RESIDENTIAL LLC,814 LAVACA ST AUSTIN TX 787012316,ABS 762 SUR 73 SYLVESTER T H ACR 0.1110,Cluster: 15 entities at this mailing address
771781,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 101 78704,HQ Zip: 91302 (CA)
771782,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 103 78704,HQ Zip: 91302 (CA)
771783,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 201 78704,HQ Zip: 91302 (CA)
771784,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 102 78704,HQ Zip: 91302 (CA)
771785,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 104 78704,HQ Zip: 91302 (CA)
771786,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 202 78704,HQ Zip: 91302 (CA)
771787,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 204 78704,HQ Zip: 91302 (CA)
771788,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 105 78704,HQ Zip: 91302 (CA)
771789,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 106 78704,HQ Zip: 91302 (CA)
771790,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 107 78704,HQ Zip: 91302 (CA)
771791,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 108 78704,HQ Zip: 91302 (CA)
771792,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 109 78704,HQ Zip: 91302 (CA)
771793,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 110 78704,HQ Zip: 91302 (CA)
771794,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 112 78704,HQ Zip: 91302 (CA)
771795,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 114 78704,HQ Zip: 91302 (CA)
771796,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 115 78704,HQ Zip: 91302 (CA)
771797,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 205 78704,HQ Zip: 91302 (CA)
771798,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 206 78704,HQ Zip: 91302 (CA)
771799,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 207 78704,HQ Zip: 91302 (CA)
771800,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 208 78704,HQ Zip: 91302 (CA)
771801,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 209 78704,HQ Zip: 91302 (CA)
771802,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 211 78704,HQ Zip: 91302 (CA)
771803,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 212 78704,HQ Zip: 91302 (CA)
771804,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 214 78704,HQ Zip: 91302 (CA)
771805,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2526 DURWOOD ST 215 78704,HQ Zip: 91302 (CA)
771806,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2523 DURWOOD ST 101 78704,HQ Zip: 91302 (CA)
771807,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2523 DURWOOD ST 102 78704,HQ Zip: 91302 (CA)
771808,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2523 DURWOOD ST 103 78704,HQ Zip: 91302 (CA)
771809,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2523 DURWOOD ST 104 78704,HQ Zip: 91302 (CA)
771810,ELEMENT STUDIOS LLC,23679 CALABASAS RD #1057 CALABASAS CA USA 913021502,2523 DURWOOD ST 201 78704,HQ Zip: 91302 (CA)
